Business Name,Address,Place ID,Category Query,City
Schultz Chiropractic & Acupuncture,"5850 NW 62nd Ave, Johnston, IA 50131, United States",ChIJK1UnQ-Oc7ocRgcHjmtW3AVA,chiropractor,"Johnston, IA"
Giddings Aaron DC,"5765 Merle Hay Rd Suite 10, Johnston, IA 50131, United States",ChIJ8eEOKvmc7ocRqVa5Z9EHJsI,chiropractor,"Johnston, IA"
Sandberg Chiropractic & Health,"5800 Merle Hay Rd Suite 10, Johnston, IA 50131, United States",ChIJ37RR0FWc7ocRWBee2H-P4KE,chiropractor,"Johnston, IA"
Sandberg Chiropractic & Health Associates,"5800 Merle Hay Road, Suite 10 Box 379, Johnston, IA 50131, United States",ChIJ37RR0FWc7ocRmhiJ-rb_E9Y,chiropractor,"Johnston, IA"
"Be Well Chiropractic | Pediatric, Prenatal, and Family Chiropractor","9400 Plum Dr #140, Urbandale, IA 50322, United States",ChIJZbPsBwsn7IcRYbxEIy-wHak,chiropractor,"Johnston, IA"
Thrive Family Chiropractic,"3935 NW Urbandale Dr, Urbandale, IA 50322, United States",ChIJQ7_MAvud7ocRd6X_lls8kSs,chiropractor,"Johnston, IA"
Yost Family Chiropractic,"3987 100th St, Urbandale, IA 50322, United States",ChIJtfqR2gWe7ocRwUZ-bygAtdM,chiropractor,"Johnston, IA"
"Gabrielle M. Sandberg, DC","5800 Merle Hay Rd, Johnston, IA 50131, United States",ChIJ37RR0FWc7ocRzaF_hBIK-lI,chiropractor,"Johnston, IA"
Back To Health Chiropractic,"3000 SE Grimes Blvd Suite 500, Grimes, IA 50111, United States",ChIJhQN9Oq8n7IcRrzN_WiwlSwo,chiropractor,"Johnston, IA"
Dr. Brock Vosberg,"8191 Birchwood Ct Suite C, Johnston, IA 50131, United States",ChIJvQmTCpud7ocRQqemCi5fa1o,chiropractor,"Johnston, IA"
Waukee Wellness & Chiropractic,"710 SE Alice's Rd, Waukee, IA 50263, United States",ChIJcf-5NZAj7IcR6XX55HcLezY,chiropractor,"Waukee, IA"
Advanced Chiropractic and Acupuncture,"1218 SE University Ave, Waukee, IA 50263, United States",ChIJe59Aa-cj7IcRHb4b5yyFkZ4,chiropractor,"Waukee, IA"
Core Chiropractic,"1360 E E Hickman Rd, Waukee, IA 50263, United States",ChIJs2Ld0JYj7IcRz5tYoR71bDg,chiropractor,"Waukee, IA"
DeRocher Chiropractic,"70 E Hickman Rd, Waukee, IA 50263, United States",ChIJTW1LaX4j7IcRGj8Tg2ALLUE,chiropractor,"Waukee, IA"
Vita Chiropractic & Wellness,"450 SE University Ave, Waukee, IA 50263, United States",ChIJpQ32YN8j7IcRmqph_HCyvLU,chiropractor,"Waukee, IA"
Key Potential Chiropractic,"60 SE Laurel St, Waukee, IA 50263, United States",ChIJB4bDI4Ej7IcRhzLP1mXpBhY,chiropractor,"Waukee, IA"
True Life Wellness,"14225 University Ave #118, Waukee, IA 50263, United States",ChIJzdJZ3lwh7IcRBbK0_VQ7uNU,chiropractor,"Waukee, IA"
Waukee Chiropractic Center,"9500 University Ave Suite 2106, West Des Moines, IA 50266, United States",ChIJZ7R_yvkj7IcR_RlUCIQ0fLI,chiropractor,"Waukee, IA"
Banning Chiropractic - Waukee,"440 Laurel St, Waukee, IA 50263, United States",ChIJ3fIGMIIk7IcRyDXdAald6x8,chiropractor,"Waukee, IA"
Adapt Family Chiropractic,"440 Laurel St Suite A, Waukee, IA 50263, United States",ChIJGz_K5J4h7IcRgzFzaMm3xww,chiropractor,"Waukee, IA"
Brockman Chiropractic Office,"433 Laurel St, Waukee, IA 50263, United States",ChIJI5PMrWEj7IcRuhqs9PWtwQ8,chiropractor,"Waukee, IA"
Dynamic Chiropractic and Wellness,"280 Ashworth Dr, Waukee, IA 50263, United States",ChIJhToys4Uj7IcRkP683Euqp_4,chiropractor,"Waukee, IA"
Anchor Family Chiropractic,"733 SE Alice's Rd, Waukee, IA 50263, United States",ChIJt1RhrVgj7IcR0p3qZ7qZxkA,chiropractor,"Waukee, IA"
Full Circle Chiropractic,"13435 University Ave # 150, Clive, IA 50325, United States",ChIJbedldD8h7IcRmsCsHlnQ-5M,chiropractor,"Waukee, IA"
Pure Wellness Chiropractic & Acupuncture,"1250 Northwest 128th Street #120, Clive, IA 50325, United States",ChIJfVplxTwh7IcR6lHw22W0KO8,chiropractor,"Waukee, IA"
Kerkhoff Chiropractic,"260 W Hickman Rd, Waukee, IA 50263, United States",ChIJvxYt5J8k7IcR0zZ5NV--0kU,chiropractor,"Waukee, IA"
HealthSource Chiropractic of Clive,"15920 Hickman Rd Suite #900, Clive, IA 50325, United States",ChIJ73PNGvcj7IcR8Hyjm0v8-AQ,chiropractor,"Waukee, IA"
West End Chiropractic,"12931 University Ave Suite 103, Clive, IA 50325, United States",ChIJdZHuE_Qh7IcRUJafFV6An2Q,chiropractor,"Waukee, IA"
Shaw Spine & Sport,"2555 Berkshire Pkwy, Clive, IA 50325, United States",ChIJDYfMrQok7IcROv5f0Po0byo,chiropractor,"Waukee, IA"
Enhanced Health Chiropractic PC,"9350 University Ave, West Des Moines, IA 50266, United States",ChIJ5TdahOgj7IcRbpr_VlXcQ9c,chiropractor,"Waukee, IA"
Des Moines Dental Care,"330 Laurel St #1400, Des Moines, IA 50314, United States",ChIJbxZ60wmZ7ocRtoa2k7E3IAI,dentist,"Des Moines, IA"
Waveland Family Dental,"4232 University Ave, Des Moines, IA 50311, United States",ChIJ29j3p8ee7ocR7mbzhs3ew4U,dentist,"Des Moines, IA"
Dental Associates PC,"3700 Westown Pkwy, West Des Moines, IA 50266, United States",ChIJ99NxHpEg7IcRbuffYiCfjno,dentist,"Des Moines, IA"
Dentistry 801 Grand,"801 Grand Ave #150, Des Moines, IA 50309, United States",ChIJNfN3CQGZ7ocRdfKwsxIVSi8,dentist,"Des Moines, IA"
Fleur Dentistry,"4551 Fleur Dr, Des Moines, IA 50321, United States",ChIJ1RjbhaCY7ocRS3jwn7CqfMs,dentist,"Des Moines, IA"
Des Moines Family Dentistry,"2301 Ingersoll Ave Suite 102, Des Moines, IA 50312, United States",ChIJsQ7qqCuZ7ocRNhvztU9hJlo,dentist,"Des Moines, IA"
University Dental Group,"4626 University Ave, Des Moines, IA 50311, United States",ChIJX4aRScCe7ocRAjiuKte50uo,dentist,"Des Moines, IA"
Iowa Dental Group - Des Moines,"1233 63rd St, Des Moines, IA 50311, United States",ChIJhY_8CGCe7ocRxN4oNhmS8i4,dentist,"Des Moines, IA"
West Des Moines Dental Center,"1701 22nd St STE 101, West Des Moines, IA 50266, United States",ChIJCzgMRJYg7IcRZosWXk3FEOE,dentist,"Des Moines, IA"
Dental Associates,"4119 SW 9th St, Des Moines, IA 50315, United States",ChIJQ3ercK6Z7ocRsH_X233y79A,dentist,"Des Moines, IA"
Emergency Dentist Des Moines,"801 Grand Ave Suite 150 B, Des Moines, IA 50309, United States",ChIJLW-Tn79Qc44RwGbIWEoJAXA,dentist,"Des Moines, IA"
Emergency Dental Care USA,"5706 Hickman Rd, Des Moines, IA 50310, United States",ChIJz43XX3-i7ocRdtj5xQfZgcg,dentist,"Des Moines, IA"
Downtown Dental Care PLLC,"405 6th Ave UNIT 114, Des Moines, IA 50309, United States",ChIJG1HgBAGZ7ocRnyL3iMTs8DA,dentist,"Des Moines, IA"
Capital View Dentistry,"106 SW 7th St Suite 101, Des Moines, IA 50309, United States",ChIJt3sfqgiZ7ocRsEuUL4DfktU,dentist,"Des Moines, IA"
Fort Des Moines Dental,"6100 SW 9th St, Des Moines, IA 50315, United States",ChIJUVRMWGGi7ocRTyBC62LuZcM,dentist,"Des Moines, IA"
Gateway Dental Group,"1540 High St Suite 201, Des Moines, IA 50309, United States",ChIJdd2S7R6Z7ocR_wD__T00lKk,dentist,"Des Moines, IA"
"Des Moines River Dental Care: Dr. Tyler Villiard, Dr. Emma Villiard","65 School St #8785, Carlisle, IA 50047, United States",ChIJj1i0HY6-7ocRFmcis6a_NAM,dentist,"Des Moines, IA"
Anderson Dental Group,"2501 Westown Pkwy Suite 1204, West Des Moines, IA 50266, United States",ChIJh599BiGe7ocR888hjUH34zk,dentist,"Des Moines, IA"
Veranda Dentistry,"1225 Copper Creek Dr Suite K, Pleasant Hill, IA 50327, United States",ChIJe8ewZOyW7ocRRqZ-6CBJbnY,dentist,"Des Moines, IA"
Campbell Dentistry,"4001 6th Ave, Des Moines, IA 50313, United States",ChIJVzJ0Pyua7ocRh2UEcUYTEEM,dentist,"Des Moines, IA"
Dental Associates PC,"3700 Westown Pkwy, West Des Moines, IA 50266, United States",ChIJ99NxHpEg7IcRbuffYiCfjno,dentist,"West Des Moines, IA"
West Des Moines Dental Center,"1701 22nd St STE 101, West Des Moines, IA 50266, United States",ChIJCzgMRJYg7IcRZosWXk3FEOE,dentist,"West Des Moines, IA"
West Lakes Family Dentistry - Jared Sass DDS,"6800 Lake Dr Suite 290, West Des Moines, IA 50266, United States",ChIJgT9qYhMh7IcRsn0kLqdGOGE,dentist,"West Des Moines, IA"
Apex Dental,"725 S 51st St, West Des Moines, IA 50265, United States",ChIJhU-z18-f7ocRri9IAK7COQg,dentist,"West Des Moines, IA"
West Des Moines Family Dentistry,"580 Market St ste 102, West Des Moines, IA 50266, United States",ChIJybDeT7Qh7IcRiOM2GFHmYh8,dentist,"West Des Moines, IA"
Brighter Smiles Family Dentistry,"1454 30th St #208B, West Des Moines, IA 50266, United States",ChIJr1ZByZ0g7IcRKUGpwBc9kLg,dentist,"West Des Moines, IA"
Weston Dental,"4949 Pleasant St Suite 103, West Des Moines, IA 50266, United States",ChIJhWBUb-4g7IcRoAroC3uIzO0,dentist,"West Des Moines, IA"
E P True Dental,"275 50th St, West Des Moines, IA 50265, United States",ChIJzycSz1sg7IcR-tUMvhyGGa8,dentist,"West Des Moines, IA"
TC Dental Partners,"4201 Westown Pkwy Ste 118, West Des Moines, IA 50266, United States",ChIJtWsm6JQg7IcRZgngLf7jTfE,dentist,"West Des Moines, IA"
Plaza Dental Group,"1089 Jordan Creek Pkwy, West Des Moines, IA 50266, United States",ChIJV9gR0nMh7IcRxWh2cByQaPo,dentist,"West Des Moines, IA"
Walnut Creek Family Dentistry,"974 73rd St Suite 2, West Des Moines, IA 50265, United States",ChIJhyPyrEae7ocRnqUpaCXKUzA,dentist,"West Des Moines, IA"
Westbrooke Family Dentistry,"5000 EP True Pkwy, West Des Moines, IA 50265, United States",ChIJo7Lx7Vog7IcRB5zzPghwOng,dentist,"West Des Moines, IA"
Lakeview Family Dental,"6000 University Ave # 430, West Des Moines, IA 50266, United States",ChIJ5wEbZT0h7IcRs--7iTx2N3g,dentist,"West Des Moines, IA"
Country Club Dental Care,"1025 60th St, West Des Moines, IA 50266, United States",ChIJGaTxcQQh7IcRn1iFgiTEtQM,dentist,"West Des Moines, IA"
Grand Dental,"1005 Grand Ave Suite 200, West Des Moines, IA 50265, United States",ChIJPyoD6Eye7ocRnE8Jbbg2vx0,dentist,"West Des Moines, IA"
Anderson Dental Group,"2501 Westown Pkwy Suite 1204, West Des Moines, IA 50266, United States",ChIJh599BiGe7ocR888hjUH34zk,dentist,"West Des Moines, IA"
Emergency Dental Care USA,"5706 Hickman Rd, Des Moines, IA 50310, United States",ChIJz43XX3-i7ocRdtj5xQfZgcg,dentist,"West Des Moines, IA"
Westgate Dental,"1000 73rd St #1, West Des Moines, IA 50265, United States",ChIJ7X41UkGe7ocRIinHb3yT4UA,dentist,"West Des Moines, IA"
University Dental Group,"4626 University Ave, Des Moines, IA 50311, United States",ChIJX4aRScCe7ocRAjiuKte50uo,dentist,"West Des Moines, IA"
DeMarco Dental Practice,"974 73rd St STE 37, West Des Moines, IA 50265, United States",ChIJhyPyrEae7ocRqFf7l7djMVk,dentist,"West Des Moines, IA"
Advanced Family Dentistry,"907 N Ankeny Blvd, Ankeny, IA 50023, United States",ChIJ0y4zgnSF7ocRwHVEWMTxvdI,dentist,"Ankeny, IA"
Ankeny Dental Professionals,"1630 SW White Birch Cir, Ankeny, IA 50023, United States",ChIJzx9ziCqb7ocRCF5_b4eypGE,dentist,"Ankeny, IA"
Hintz Family Dentistry,"309 N Ankeny Blvd, Ankeny, IA 50021, United States",ChIJ17cJYG2F7ocRy8FIvJ6TryU,dentist,"Ankeny, IA"
Ankeny Family Dental Center,"1225 SW State St, Ankeny, IA 50023, United States",ChIJNwU4QOWE7ocR_7Y7IfHHIh8,dentist,"Ankeny, IA"
Ankeny Aesthetic Dentistry,"340 SE Delaware Ave, Ankeny, IA 50021, United States",ChIJoeBkwWGF7ocRFbv0n_G79ig,dentist,"Ankeny, IA"
North Ankeny Family Dentistry,"1200 NW 36th St STE 103, Ankeny, IA 50023, United States",ChIJI4B9c3GF7ocRZ_076k_VfQA,dentist,"Ankeny, IA"
Ankeny Dental Arts,"1210 NW 18th St #140, Ankeny, IA 50023, United States",ChIJyV4tZamF7ocRW_fTvDu7Y1Q,dentist,"Ankeny, IA"
Ankeny Dental Center,"306 SW Walnut St, Ankeny, IA 50023, United States",ChIJU6Qn_xOF7ocR4QiaLnzKKs0,dentist,"Ankeny, IA"
Ankeny Dental Associates PC,"401 NW 18th St, Ankeny, IA 50023, United States",ChIJGe8H-KCF7ocRa0ynHfqZEdE,dentist,"Ankeny, IA"
Summit Family Dental,"1705 N Ankeny Blvd, Ankeny, IA 50023, United States",ChIJK8uBup-F7ocRtIOV1CQfZkg,dentist,"Ankeny, IA"
Smiles on Delaware,"2005 SE Delaware Ave Suite I, Ankeny, IA 50021, United States",ChIJEXH1TP-P7ocRR0r5saIxSA8,dentist,"Ankeny, IA"
Peddicord Family Dentistry,"3720 N Ankeny Blvd #200, Ankeny, IA 50023, United States",ChIJubclT56F7ocRdApjO7E7Qz8,dentist,"Ankeny, IA"
Highpointe Dental Care,"1075 SW Oralabor Rd, Ankeny, IA 50023, United States",ChIJ-4nbzLCb7ocRVhkenKgqKDs,dentist,"Ankeny, IA"
Ankeny Smiles,"225 SE Oralabor Rd Suite 3, Ankeny, IA 50021, United States",ChIJ813kz6-b7ocRnson0i5ybAs,dentist,"Ankeny, IA"
Ankeny Aesthetic Dentistry: Wagener Chad J DDS,"340 SE Delaware Ave, Ankeny, IA 50021, United States",ChIJoeBkwWGF7ocRVJ_IMVkyjKM,dentist,"Ankeny, IA"
Briarwood Dental,"2785 N Ankeny Blvd #26, Ankeny, IA 50023, United States",ChIJp__2H5iF7ocRGZHcLmn0Wco,dentist,"Ankeny, IA"
Dental Impressions,"205 SE Oralabor Rd Suite E, Ankeny, IA 50021, United States",ChIJKZbNk7Sa7ocRiiRRe0COQNQ,dentist,"Ankeny, IA"
Iowa Family Smiles,"201 S Ankeny Blvd, Ankeny, IA 50023, United States",ChIJ33F3P22F7ocRyhW7okFzd3w,dentist,"Ankeny, IA"
Ankeny Dental Clinic,"110 N Ankeny Blvd Suite 600, Ankeny, IA 50023, United States",ChIJLZ6lI9CF7ocRytf4edB0fT8,dentist,"Ankeny, IA"
Ankeny Children's Dental,"310 NW 18th St, Ankeny, IA 50023, United States",ChIJLaJF62SF7ocRTuNi6LWKzQQ,dentist,"Ankeny, IA"
Urbandale Family Dentistry,"3124 104th St, Urbandale, IA 50322, United States",ChIJNRiq2ksn7IcRQ0jpOZK6Jbo,dentist,"Urbandale, IA"
Hickman Family Dental,"7117 Hickman Rd, Urbandale, IA 50322, United States",ChIJfWypKHGe7ocRC-U9iGWjsss,dentist,"Urbandale, IA"
Davidson Family Dentistry,"8573 Urbandale Ave, Urbandale, IA 50322, United States",ChIJKa4zF_2d7ocR7pew77Vo-8c,dentist,"Urbandale, IA"
Cedar Ridge Esthetic and Family Dentistry,"7517 Douglas Ave, Urbandale, IA 50322, United States",ChIJyQXHFt2d7ocR1B6uj1og7xA,dentist,"Urbandale, IA"
McDonald Family Dentistry,"2400 Northwest 128th Street, Urbandale, IA 50323, United States",ChIJUSwn_iwh7IcR914oNdfsJ3s,dentist,"Urbandale, IA"
Paragon Dental PLLC,"7177 Hickman Rd STE 1, Urbandale, IA 50322, United States",ChIJ4XI-lbuf7ocRJnmVuAYMi5g,dentist,"Urbandale, IA"
Solace Dental,"14381 Hickman Rd, Urbandale, IA 50323, United States",ChIJx3_om4Mh7IcRVjs1fy9LvQg,dentist,"Urbandale, IA"
The Dental Loft,"4555 NW 156th St Suite E, Urbandale, IA 50323, United States",ChIJbWCm44ol7IcRZ-l4yj9745s,dentist,"Urbandale, IA"
Lawson Dentistry,"4444 Northwest 128th Street, Urbandale, IA 50323, United States",ChIJMTU8negm7IcRzoWIi7dB4zY,dentist,"Urbandale, IA"
The Dental Studio of Iowa,"5495 NW 100th St, Johnston, IA 50131, United States",ChIJw4ds1NUn7IcRwM1_vRxFSV8,dentist,"Urbandale, IA"
"Dr. Beryl Emily Ayoki-Otieno, Dentist in Urbandale","Rocklyn Office park Bldg, 6901 Hickman Rd, Urbandale, IA 50322, United States",ChIJp63f7p-j7ocR5K_YHCiifgs,dentist,"Urbandale, IA"
Northpark Dental,"8860 Northpark Dr Suite 300, Johnston, IA 50131, United States",ChIJmRc4JDyd7ocRkD90MGBOb4Q,dentist,"Urbandale, IA"
Children's Dental Center of Central Iowa,"2401 Northwest 128th Street, Urbandale, IA 50323, United States",ChIJQeCujyAh7IcR1UvIzbDe2KY,dentist,"Urbandale, IA"
Berkshire Dental,"2375 Berkshire Pkwy, Clive, IA 50325, United States",ChIJf-VuRfUj7IcRe_4VSZAzPuc,dentist,"Urbandale, IA"
Heritage Creek Dental,"11088 Hickman Rd, Clive, IA 50325, United States",ChIJsbtYLswg7IcRlJ5lRJ7WsD0,dentist,"Urbandale, IA"
Furrow Family Dentistry,"5965 Merle Hay Rd Suite A, Johnston, IA 50131, United States",ChIJ96Sg5Puc7ocRB4r5LJ8Hw_0,dentist,"Urbandale, IA"
Emergency Dental Care USA,"5706 Hickman Rd, Des Moines, IA 50310, United States",ChIJz43XX3-i7ocRdtj5xQfZgcg,dentist,"Urbandale, IA"
Johnston Dental,"5541 NW 86th St #100, Johnston, IA 50131, United States",ChIJ_ccLfnid7ocR39CwwU4sZL8,dentist,"Urbandale, IA"
Douglas Dental,"6128 Douglas Ave, Des Moines, IA 50322, United States",ChIJEcbvJy2c7ocRo-SRqY_WfpY,dentist,"Urbandale, IA"
Grove & Platt Dental Associates P.L.C.,"1541 SE 3rd St Suite 300, Grimes, IA 50111, United States",ChIJ43ExbM4n7IcRS4kDzY9kqxQ,dentist,"Urbandale, IA"
Berkshire Dental,"2375 Berkshire Pkwy, Clive, IA 50325, United States",ChIJf-VuRfUj7IcRe_4VSZAzPuc,dentist,"Clive, IA"
Heritage Creek Dental,"11088 Hickman Rd, Clive, IA 50325, United States",ChIJsbtYLswg7IcRlJ5lRJ7WsD0,dentist,"Clive, IA"
Clive Dental,"12951 University Ave Ste 100, Clive, IA 50325, United States",ChIJOxqXUDwh7IcR0oq3Em9ShO0,dentist,"Clive, IA"
"Bradley Markowski, DDS","2375 Berkshire Pkwy, Clive, IA 50325, United States",ChIJW21qUPUj7IcR_0u9Cd9kdu8,dentist,"Clive, IA"
Hickman Family Dental,"7117 Hickman Rd, Urbandale, IA 50322, United States",ChIJfWypKHGe7ocRC-U9iGWjsss,dentist,"Clive, IA"
West Des Moines Dental Center,"1701 22nd St STE 101, West Des Moines, IA 50266, United States",ChIJCzgMRJYg7IcRZosWXk3FEOE,dentist,"Clive, IA"
Des Moines Cosmetic Dentistry Center,"2375 Berkshire Pkwy, Clive, IA 50325, United States",ChIJlRedxHgj7IcRIxfxodxgR8Q,dentist,"Clive, IA"
Dental Associates PC,"3700 Westown Pkwy, West Des Moines, IA 50266, United States",ChIJ99NxHpEg7IcRbuffYiCfjno,dentist,"Clive, IA"
Solace Dental,"14381 Hickman Rd, Urbandale, IA 50323, United States",ChIJx3_om4Mh7IcRVjs1fy9LvQg,dentist,"Clive, IA"
Stephen Forrest DDS,"2375 Berkshire Pkwy, Clive, IA 50325, United States",ChIJnRyPUvUj7IcR7cFsoMEF5hc,dentist,"Clive, IA"
The Dental Loft,"4555 NW 156th St Suite E, Urbandale, IA 50323, United States",ChIJbWCm44ol7IcRZ-l4yj9745s,dentist,"Clive, IA"
Country Club Dental Care,"1025 60th St, West Des Moines, IA 50266, United States",ChIJGaTxcQQh7IcRn1iFgiTEtQM,dentist,"Clive, IA"
TC Dental Partners,"4201 Westown Pkwy Ste 118, West Des Moines, IA 50266, United States",ChIJtWsm6JQg7IcRZgngLf7jTfE,dentist,"Clive, IA"
McDonald Family Dentistry,"2400 Northwest 128th Street, Urbandale, IA 50323, United States",ChIJUSwn_iwh7IcR914oNdfsJ3s,dentist,"Clive, IA"
Lakeview Family Dental,"6000 University Ave # 430, West Des Moines, IA 50266, United States",ChIJ5wEbZT0h7IcRs--7iTx2N3g,dentist,"Clive, IA"
Lush Family Dental,"2505 SE Encompass Dr, Waukee, IA 50263, United States",ChIJLZ3NwpQj7IcR86YN7vucEdE,dentist,"Clive, IA"
Iowa Center For Family and Cosmetic Dentistry,"4100 University Ave Ste #105, West Des Moines, IA 50266, United States",ChIJReEC7JUg7IcR6_wb_RpD6HY,dentist,"Clive, IA"
Clair Family Dental,"1145 66th St Apt 2, Windsor Heights, IA 50324, United States",ChIJExWz2l2e7ocRJ2GGbNg0Kk4,dentist,"Clive, IA"
Walnut Creek Family Dentistry,"974 73rd St Suite 2, West Des Moines, IA 50265, United States",ChIJhyPyrEae7ocRnqUpaCXKUzA,dentist,"Clive, IA"
West Lakes Family Dentistry - Jared Sass DDS,"6800 Lake Dr Suite 290, West Des Moines, IA 50266, United States",ChIJgT9qYhMh7IcRsn0kLqdGOGE,dentist,"Clive, IA"
Prairie View Family Dental,"3219 8th St SW, Altoona, IA 50009, United States",ChIJN1rNcV-R7ocRR-Ocfyr2VzE,dentist,"Altoona, IA"
Altoona Smiles PC,"2575 1st Ave S, Altoona, IA 50009, United States",ChIJD37SgeGT7ocRQOVP7h3rIRI,dentist,"Altoona, IA"
Altoona Dental,"107 8th St SE, Altoona, IA 50009, United States",ChIJh-kdmp6T7ocRxSsYd3Yq8iI,dentist,"Altoona, IA"
Hinke Family Dentistry,"708 1st Ave S, Altoona, IA 50009, United States",ChIJe6bw7CeT7ocRCX6T6Hkl4iM,dentist,"Altoona, IA"
Fuller Associates Family Dentistry,"509 8th St SE, Altoona, IA 50009, United States",ChIJvdmCi5mT7ocR81BBbLgz9Lc,dentist,"Altoona, IA"
Altoona Pediatric Dental,"Edwin W. Skinner Pkwy, 125 24th St SE, Altoona, IA 50009, United States",ChIJ0xiRa5qT7ocRyg7ew8QSXWg,dentist,"Altoona, IA"
Bondurant Family Dentistry,"108 Main St NE, Bondurant, IA 50035, United States",ChIJmTOs3XyS7ocR-sen-rLkZ5c,dentist,"Altoona, IA"
Lakeside Dental,"1286 Copper Creek Dr, Pleasant Hill, IA 50327, United States",ChIJYb2nCOyW7ocRvWy8sxt1vbo,dentist,"Altoona, IA"
Veranda Dentistry,"1225 Copper Creek Dr Suite K, Pleasant Hill, IA 50327, United States",ChIJe8ewZOyW7ocRRqZ-6CBJbnY,dentist,"Altoona, IA"
Altoona Family Dentistry,"1500 12th Ave, Altoona, PA 16601, United States",ChIJRfwCLe6Ry4kRfFcTiUhXi0g,dentist,"Altoona, IA"
"Tannaz Maryam Shirazi, D.D.S.","107 8th St SE, Altoona, IA 50009, United States",ChIJh-kdmp6T7ocRbEwhFVSmBS8,dentist,"Altoona, IA"
Wolfe Family Dentistry,"125 24th St SE, Altoona, IA 50009, United States",ChIJ0xiRa5qT7ocRSf-t8Io7-IM,dentist,"Altoona, IA"
"Chris Hlas, D.D.S.","107 8th St SE, Altoona, IA 50009, United States",ChIJh-kdmp6T7ocRdPU5O4hNmZA,dentist,"Altoona, IA"
Pleasant Hill Family Dentistry,"5075 E University Ave A, Pleasant Hill, IA 50327, United States",ChIJLePrd5GW7ocRvAiqrUCBsKA,dentist,"Altoona, IA"
"Pleasant Dental, P.C.","1100 N Hickory Blvd # 205, Pleasant Hill, IA 50327, United States",ChIJ7xsEq5OW7ocRhd7uyp8kkXA,dentist,"Altoona, IA"
Dr. Nicole Brummel,"2575 1st Ave S, Altoona, IA 50009, United States",ChIJEy6Vf-GT7ocRQGXDb_TEH-8,dentist,"Altoona, IA"
Central Iowa Orthodontics,"809 8th St SW, Altoona, IA 50009, United States",ChIJX5Pn1paT7ocRzFb_6zkQoRg,dentist,"Altoona, IA"
"Sonya M. Conlon, DDS","3219 8th St SW, Altoona, IA 50009, United States",ChIJJ__20a2R7ocRPBW2Bvj1VUk,dentist,"Altoona, IA"
Total Health Dentistry Altoona,"616 4th St, Altoona, PA 16602, United States",ChIJca7ksvaRy4kR465iKIFFv5Q,dentist,"Altoona, IA"
Midwest Dental - Altoona,"3063 Meadowlark Ln STE 60, Altoona, WI 54720, United States",ChIJ3zlhnOq8-IcRnSIxl_4HnpA,dentist,"Altoona, IA"
The Dental Studio of Iowa,"5495 NW 100th St, Johnston, IA 50131, United States",ChIJw4ds1NUn7IcRwM1_vRxFSV8,dentist,"Johnston, IA"
Johnston Dental,"5541 NW 86th St #100, Johnston, IA 50131, United States",ChIJ_ccLfnid7ocR39CwwU4sZL8,dentist,"Johnston, IA"
Furrow Family Dentistry,"5965 Merle Hay Rd Suite A, Johnston, IA 50131, United States",ChIJ96Sg5Puc7ocRB4r5LJ8Hw_0,dentist,"Johnston, IA"
Johnston Family Dentistry,"6108 NW 59th Ct, Johnston, IA 50131, United States",ChIJz9iNNOOc7ocRajT6fTwhIKE,dentist,"Johnston, IA"
Veranda Dentistry,"5721 Merle Hay Rd Apt 12, Johnston, IA 50131, United States",ChIJ9z53Jvmc7ocRw_l6DNyNKaE,dentist,"Johnston, IA"
Northpark Dental,"8860 Northpark Dr Suite 300, Johnston, IA 50131, United States",ChIJmRc4JDyd7ocRkD90MGBOb4Q,dentist,"Johnston, IA"
Endodontics of Iowa,"8711 Northpark Ct, Johnston, IA 50131, United States",ChIJUzgLX4Gd7ocR3GUNEeVrXYE,dentist,"Johnston, IA"
Dental Associates,"2411 E 1st St, Grimes, IA 50111, United States",ChIJk13C94Un7IcR5_JrZ-MIwVE,dentist,"Johnston, IA"
Grimes Dental Group,"951 NE Gateway Dr, Grimes, IA 50111, United States",ChIJj7qLoDEm7IcRJW2uNEWsVms,dentist,"Johnston, IA"
Trail Ridge Dental Care,"1471 E 1st St, Grimes, IA 50111, United States",ChIJxdQr84-d7ocRPKBlVFJXvJ8,dentist,"Johnston, IA"
Grove & Platt Dental Associates P.L.C.,"1541 SE 3rd St Suite 300, Grimes, IA 50111, United States",ChIJ43ExbM4n7IcRS4kDzY9kqxQ,dentist,"Johnston, IA"
Derek Furrow DDS,"5965 Merle Hay Rd Suite A, Johnston, IA 50131, United States",ChIJYb2nCOyW7ocRypFG5eN9a4I,dentist,"Johnston, IA"
Easter Lonnie DDS,"5541 NW 86th St #100, Johnston, IA 50131, United States",ChIJ_ccLfnid7ocRmuQpJCgQ3jw,dentist,"Johnston, IA"
Urbandale Family Dentistry,"3124 104th St, Urbandale, IA 50322, United States",ChIJNRiq2ksn7IcRQ0jpOZK6Jbo,dentist,"Johnston, IA"
Delta Dental of Iowa,"9000 Northpark Dr, Johnston, IA 50131, United States",ChIJnWwMAX4n7IcRhFrtPcPPK_U,dentist,"Johnston, IA"
Iowa Orthodontic Solutions - Johnston,"6105 NW 86th St, Johnston, IA 50131, United States",ChIJxwxjO2Wd7ocRpKvY9mnyKvo,dentist,"Johnston, IA"
Johnston Dental Group | Dentists in Johnston RI | DMD,"1526 Atwood Ave Suite 102, Johnston, RI 02919, United States",ChIJbb-SgT1G5IkRASu_D7p4GH4,dentist,"Johnston, IA"
